"Course Id","Course Name",Provider,Universities/Institutions,"Parent Subject","Child Subject",Url,"Next Session Date",Length,Video(Url)
2082,"Introduction to Key Constitutional Concepts and Supreme Court Cases",Coursera,"University of Pennsylvania",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/constitution,"17th Sep, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/90cc9b50db7d11e3bfaeff6fd3f2d53f/|||https://d15cw65ipctsrr.cloudfront.net/a4/e2cb70352b11e4b1518bb3518fcc93/Wethepeople.png
2083,"Democracia y decisiones públicas. Introducción al análisis de políticas públicas",Coursera,"Universitat Autònoma de Barcelona (Autonomous University of Barcelona)",Humanities,"Politics, Law, and Society",https://www.coursera.org/course/democracia,"6th Oct, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/e0764b80d73e11e3b7fe8546ab887de5/|||https://d15cw65ipctsrr.cloudfront.net/b3/f65a50352b11e49374019bac019d2c/Careta-COURSERA-600x340px.png
2084,"History of the Vietnam War",Canvas.net,"Bowling Green State University",Humanities,"History & Philosophy",https://www.canvas.net/courses/history-of-the-vietnam-war,"19th May, 2014",6,
2085,"Mega Events: Inside the FIFA World Cup",Canvas.net,"Michigan State University",Humanities,,https://www.canvas.net/courses/mega-events-inside-the-fifa-world-cup,"23rd Jun, 2014",5,https://www.youtube.com/watch?v=SPiyL_188f4
2086,"STEAM CAMP - DIY",Canvas.net,,"Education & Teaching",,https://www.canvas.net/courses/steam-camp-diy,"2nd Jun, 2014",5,
2087,"Technology in A Foreign Language Class",Canvas.net,,"Education & Teaching",,https://www.canvas.net/courses/technology-in-a-foreign-language-class,"2nd Jun, 2014",3,
2088,"The Entrepreneurial Educator: Designing for the 21st Century",Canvas.net,"Sonoma State University","Business & Management",Entrepreneurship,https://www.canvas.net/courses/the-entrepreneurial-educator-designing-for-the-21st-century,"23rd Jun, 2014",7,
2089,"Philosophy and Film",Canvas.net,"Shoreline Community College","Art & Design",,https://www.canvas.net/courses/philosophy-and-film,"21st Jul, 2014",10,
2090,"5 Habits of Highly Creative Teachers",Canvas.net,"Northwest Colorado BOCES","Education & Teaching",,https://www.canvas.net/courses/5-habits-of-highly-creative-teachers,"2nd Jun, 2014",5,
2091,"Mastering Academic Research: Information Skills for Successful Students",Canvas.net,"Florida Institute of Technology",Humanities,,https://www.canvas.net/courses/mastering-academic-research-information-skills-for-successful-students,"23rd Jun, 2014",6,
2092,"Ozarks History: Examining an American Culture",Canvas.net,"Missouri State University",Humanities,"History & Philosophy",https://www.canvas.net/courses/ozarks-studies,"8th Sep, 2014",10,
2093,"Technical Mathematics for Industry",Canvas.net,"Colorado Community College System","Mathematics and Stats",,https://www.canvas.net/courses/technical-mathematics-for-industry,"Self paced",5,
2094,"Certificate Course in Writing for a Global Market",Canvas.net,"JER Online",Humanities,"Literature & Writing",https://www.canvas.net/courses/writing-for-a-global-market,"Self paced",4,
2095,"Social Issues Through Comic Books",Canvas.net,,"Art & Design",,https://www.canvas.net/courses/social-issues-through-comic-books,"10th Mar, 2014",24,
2096,"Creating an Ethical Corporate Culture",Canvas.net,"Santa Clara University","Business & Management",,https://www.canvas.net/courses/creating-an-ethical-corporate-culture-1,"18th Aug, 2014",,
2097,"Devenir Entrepreneur De L’innovation Par Le Design Thinking",,,"Business & Management",Entrepreneurship,http://www.unow.fr/index.php/mooc-idea,"26th May, 2014",6,https://www.youtube.com/watch?v=cV_Hc5QWfz4
2098,"Fixing Healthcare Delivery",Coursera,"University of Florida","Health & Medicine","Health & Society",https://www.coursera.org/course/fixinghealthcare,"1st Sep, 2014",8,https://d1a2y8pfnfh44t.cloudfront.net/b48d1470272711e491e609001d1694ff/|||https://d15cw65ipctsrr.cloudfront.net/51/0315a0352b11e485649b7db944a974/logo.png
2100,"Myths and Realities of Personalised Medicine: The Genetic Revolution",Coursera,"University of New South Wales","Health & Medicine","Disease and Medicine",https://www.coursera.org/course/personalisedmed,"13th Apr, 2015",8,https://d1a2y8pfnfh44t.cloudfront.net/3257b200e57111e38c560fd796445f07/|||https://d15cw65ipctsrr.cloudfront.net/33/29f620e57111e381ed5b642017a970/Banner-Image-PersMed.jpg
2101,"Turning Learners Into Leaders: Empowering Youth Through Service in Education",,"Jane Goodall's Roots & Shoots","Education & Teaching",,https://jgisamplecourse.appspot.com/JGIMOOC/course,"7th Jul, 2014",4,https://www.youtube.com/watch?v=jG6T1o-iuEk
2102,"Curanderismo: Traditional Medicine",Coursera,"University of New Mexico",Humanities,,https://www.coursera.org/course/traditionalmedicine,"18th Aug, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/7829c9e0ea9811e3a07c718c53ac493e/|||https://d15cw65ipctsrr.cloudfront.net/65/342760e83e11e392c58ded9c131834/logo_new.jpg
2103,"TBP01x: Technology for Biobased Products",edX,"Delft University of Technology",Engineering,,https://www.edx.org/course/technology-biobased-products-delftx-tbp01x,"27th Oct, 2014",7,http://www.youtube.com/watch?v=7C24HDPLVYU
2104,"SW47.1x: Entrepreneurship and Healthcare in Emerging Economies",edX,"Harvard University","Business & Management",Entrepreneurship,https://www.edx.org/course/entrepreneurship-healthcare-emerging-harvardx-sw47-1x,"30th Oct, 2014",11,
2106,"INFX523-02x: Globalization's Winners and Losers: Challenges for Developed and Developing Countries",edX,,Humanities,,https://www.edx.org/course/globalizations-winners-losers-challenges-georgetownx-infx523-02x,"7th Oct, 2014",7,http://www.youtube.com/watch?v=5qSThnIhrRY
2107,"ET.3034TU: Solar Energy",edX,"Delft University of Technology",Engineering,,https://www.edx.org/course/solar-energy-delftx-et-3034tu,"1st Sep, 2014",14,http://www.youtube.com/watch?v=QOUrvef9wt0
2108,"DDA691x: Delft Design Approach",edX,"Delft University of Technology","Art & Design",,https://www.edx.org/course/delft-design-approach-delftx-dda691x,"22nd Oct, 2014",9,http://www.youtube.com/watch?v=P6VX9q5SU5E
2109,"Ada: Overview",,"AdaCore University","Computer Science",,http://university.adacore.com/courses/overview/,"Self paced",,
2110,"Ada: Basic Concepts",,"AdaCore University","Computer Science",,http://university.adacore.com/courses/basic-concepts/,"Self paced",,
2111,"Ada: Programming in the Large",,"AdaCore University","Computer Science",,http://university.adacore.com/courses/programming-in-the-large1/,"Self paced",,
2112,"How to Succeed in College",Coursera,"University of Kentucky","Education & Teaching",,https://www.coursera.org/course/succeedincollege,"27th Jan, 2015",6,https://d1a2y8pfnfh44t.cloudfront.net/80f694e00c5311e4b8ae517d90f322e0/|||https://d15cw65ipctsrr.cloudfront.net/13/622d50352911e4a20a15dee8e65a23/CourseLogo.png
2113,"Get Organized: How to be a Together Teacher",Coursera,"Relay Graduate School of Education","Education & Teaching",,https://www.coursera.org/learn/togetherteacher,"29th Oct, 2014",4,https://d1a2y8pfnfh44t.cloudfront.net/a30469a0e82b11e3836065a40bbc00c0/|||https://d15cw65ipctsrr.cloudfront.net/b3/329520352b11e49571adff5b3c00f3/Together-Teacher-Course-Logo-v4.png
2114,"FIS101 - Introduzione alla fisica sperimentale: meccanica, termodinamica","Polimi OPEN KNOWLEDGE","Politecnico di Milano",Science,"Physics & Astronomy",https://www.pok.polimi.it/courses/Polimi/FIS101/2014_T2/about,"3rd Jun, 2014",5,https://www.youtube.com/watch?v=QfpCi6xMs0I
2115,"MAT101 - Matematica di base per l'università: Pre-Calculus","Polimi OPEN KNOWLEDGE","Politecnico di Milano","Mathematics and Stats","Basic Math & Calculus",https://www.pok.polimi.it/courses/Polimi/MAT101/2014_T2/about,"3rd Jun, 2014",5,https://www.youtube.com/watch?v=SEan8EGzt4o
2116,"GestConf101 - Gestire il conflitto","Polimi OPEN KNOWLEDGE","Politecnico di Milano","Business & Management","Management & Leadership",https://www.pok.polimi.it/courses/Polimi/GestConf101/2014_T1/about,"4th Jun, 2014",5,https://www.youtube.com/watch?v=d9iyOo8AMkk
2117,"FIS102 - Introduzione alla fisica sperimentale: elettromagnetismo, ottica, fisica moderna","Polimi OPEN KNOWLEDGE","Politecnico di Milano",Science,"Physics & Astronomy",https://www.pok.polimi.it/courses/Polimi/FIS102/2014_T2/about,"15th Sep, 2014",4,
2118,"GestCamb101 - Gestire il cambiamento","Polimi OPEN KNOWLEDGE","Politecnico di Milano","Business & Management","Management & Leadership",https://www.pok.polimi.it/courses/Polimi/GestCamb101/2014_T2/about,"15th Oct, 2014",4,
2119,"FinAccount101 - Introduction to financial and management accounting","Polimi OPEN KNOWLEDGE","Politecnico di Milano","Business & Management","Marketing & Finance",https://www.pok.polimi.it/courses/Polimi/FinAccount101/2014_T2/about,"10th Nov, 2014",5,https://www.youtube.com/watch?v=BkGdRQpBjy4
2120,"Talk the Talk: How to Give a Great Presentation",FutureLearn,"The Open University",Humanities,,https://www.futurelearn.com/courses/talk-the-talk,"21st Jul, 2014",6,https://www.youtube.com/watch?v=hbD-Q6eaJ4k
2121,"Towards Scottish Independence? Understanding the Referendum",FutureLearn,"University of Edinburgh",Humanities,,https://www.futurelearn.com/courses/indyref,"25th Aug, 2014",6,https://www.youtube.com/watch?v=6yPh6pMAv1I
2122,"Econ-1: Principles of Economics","Stanford OpenEdx","Stanford University","Social Sciences",Economics,https://class.stanford.edu/courses/HumanitiesSciences/Econ-1/Summer2014/about,"24th Jun, 2014",10,https://www.youtube.com/watch?v=P9mlsChWi_g
2123,"Irish Lives in War and Revolution: Exploring Ireland's History 1912-1923",FutureLearn,"Trinity College Dublin",Humanities,"History & Philosophy",https://www.futurelearn.com/courses/irish-history,"16th Mar, 2015",6,https://www.youtube.com/watch?v=66NH8eIp9N4
2124,"Hadrian's Wall: Life on the Roman Frontier",FutureLearn,"Newcastle University",Humanities,"History & Philosophy",https://www.futurelearn.com/courses/hadrians-wall,"22nd Sep, 2014",6,https://www.youtube.com/watch?v=tv1xAz7IvTQ
2125,"Introduction to Journalism",FutureLearn,"University of Strathclyde",Humanities,"Literature & Writing",https://www.futurelearn.com/courses/introduction-to-journalism,"29th Sep, 2014",6,
2126,"Football: More Than A Game",FutureLearn,"University of Edinburgh",Humanities,,https://www.futurelearn.com/courses/football,"20th Oct, 2014",6,
2127,"Basic Science: Understanding Experiments",FutureLearn,"The Open University",Science,,https://www.futurelearn.com/courses/science-experiments,"22nd Sep, 2014",4,https://www.youtube.com/watch?v=NgbuCl8mCvc
2128,"Electrify: An Introduction to Electrical and Electronic Engineering",FutureLearn,"University of Liverpool",Engineering,,https://www.futurelearn.com/courses/electrify,"22nd Sep, 2014",6,https://www.youtube.com/watch?v=IzbDtNp72ro
2129,"Data to Insight: An Introduction to Data Analysis",FutureLearn,"University Of Auckland","Computer Science","Data Science and Big Data",https://www.futurelearn.com/courses/data-to-insight,"6th Oct, 2014",8,
2131,"Academic Integrity: Values, Skills, Action",FutureLearn,"University Of Auckland","Education & Teaching",,https://www.futurelearn.com/courses/academic-integrity,"2nd Feb, 2015",4,https://www.youtube.com/watch?v=7FBlhZ5j1qg
2132,"Heart health: a beginner's guide to cardiovascular disease",FutureLearn,"University of Reading","Health & Medicine",,https://www.futurelearn.com/courses/heart-health,"8th Sep, 2014",4,
2133,"Psychology and Mental Health: Beyond Nature and Nurture",FutureLearn,"University of Liverpool","Social Sciences","Psychology & Sociology",https://www.futurelearn.com/courses/mental-health-and-well-being,"8th Sep, 2014",6,https://www.youtube.com/watch?v=Lin2_4ojSa8
2134,"Exploring Play: the importance of play in everyday life",FutureLearn,"The University of Sheffield","Social Sciences","Psychology & Sociology",https://www.futurelearn.com/courses/play,"29th Sep, 2014",7,
2135,"Exploring English: Language and Culture",FutureLearn,"British Council",Humanities,"Literature & Writing",https://www.futurelearn.com/courses/explore-english-language-culture-2,"2nd Feb, 2015",6,https://www.youtube.com/watch?v=yPMZ6LtAOrw
2136,"Social Entrepreneurship",Coursera,"University of Pennsylvania","Business & Management",Entrepreneurship,https://www.coursera.org/course/socialimpact,"8th Sep, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/e6c5b950ebe611e382fe8f9d96811752/|||https://d15cw65ipctsrr.cloudfront.net/51/4587c0352911e49d32519928fb33e3/Picture1.png
2137,"Copyright for Educators & Librarians",Coursera,"Duke University","Education & Teaching",,https://www.coursera.org/course/cfel,"21st Jul, 2014",,https://d1a2y8pfnfh44t.cloudfront.net/627e7be0ece111e38e457b5f1c431b72/|||https://d15cw65ipctsrr.cloudfront.net/f0/e54e60ec0811e3aab6ffa2c2a449b9/puzzle_cfel.jpg
2138,"Developing your research project",FutureLearn,"University of Southampton","Education & Teaching",,https://www.futurelearn.com/courses/research-project-sep-2014,"15th Sep, 2014",8,https://www.youtube.com/watch?v=cYapC6wsJNI
2139,"8.EFTx: Effective Field Theory",edX,"Massachusetts Institute of Technology",Science,"Physics & Astronomy",https://www.edx.org/course/effective-field-theory-mitx-8-eftx,"16th Sep, 2014",17,http://www.youtube.com/watch?v=6MuvoSpRGQs
2140,"CTL.SC1x: Supply Chain and Logistics Fundamentals",edX,"Massachusetts Institute of Technology","Business & Management",,https://www.edx.org/course/supply-chain-logistics-fundamentals-mitx-ctl-sc1x,"30th Sep, 2014",10,http://www.youtube.com/watch?v=eqDIomlUbCo
2141,"NGI102x: Next Generation Infrastructures - Part 2",edX,"Delft University of Technology",Engineering,,https://www.edx.org/course/next-generation-infrastructures-part-2-delftx-ngi102x,"24th Sep, 2014",6,http://www.youtube.com/watch?v=ehESyfATkKQ
2142,"01034040x: 化学与社会 | Chemistry and Society",edX,"Peking University",Science,"Chemistry, Biology, & Life Sciences",https://www.edx.org/course/hua-xue-yu-she-hui-chemistry-society-pekingx-01034040x,"15th Sep, 2014",9,
2143,"532001x: 程序设计基础 | Fundamentals of Programming",edX,"Peking University","Computer Science",,https://www.edx.org/course/cheng-xu-she-ji-ji-chu-fundamentals-pekingx-532001x,"6th Oct, 2014",13,http://www.youtube.com/watch?v=-aX1e6VaKFQ
2144,"LINK5.10x: Data, Analytics and Learning",edX,"University of Texas Arlington","Computer Science","Data Science and Big Data",https://www.edx.org/course/data-analytics-learning-utarlingtonx-link5-10x,"20th Oct, 2014",8,
2145,"CTB3365DWx: Introduction to Drinking Water Treatment",edX,"Delft University of Technology",Science,"Earth Sciences",https://www.edx.org/course/introduction-drinking-water-treatment-delftx-ctb3365dwx,"28th Oct, 2014",7,http://www.youtube.com/watch?v=0xPZXLHtRJw
2146,"TPM1x: Solving Complex Problems",edX,"Delft University of Technology","Social Sciences",,https://www.edx.org/course/solving-complex-problems-delftx-tpm1x,"10th Nov, 2014",5,http://www.youtube.com/watch?v=bucXPy0PsWM
2147,"FP101x: Introduction to Functional Programming",edX,"Delft University of Technology","Computer Science",,https://www.edx.org/course/introduction-functional-programming-delftx-fp101x,"15th Oct, 2014",5,http://www.youtube.com/watch?v=YU2LP2QpUaE
2148,"RI101x: Responsible Innovation",edX,"Delft University of Technology","Business & Management",Entrepreneurship,https://www.edx.org/course/responsible-innovation-delftx-ri101x,"25th Nov, 2014",7,http://www.youtube.com/watch?v=LTdNa-iKOLA
2149,"CTB3365STx: Introduction to the Treatment of Urban Sewage",edX,"Delft University of Technology",Science,"Earth Sciences",https://www.edx.org/course/introduction-treatment-urban-sewage-delftx-ctb3365stx,"27th Jan, 2015",6,http://www.youtube.com/watch?v=pcSsOE-F4e8
2150,"PCA.1x: DOCUMENTARY! New Trends, New Formats | DOCUMENTAL! Nuevas tendencias, nuevos formatos",edX,"Universidad Carlos iii de Madrid","Art & Design",,https://www.edx.org/course/documentary-new-trends-new-formats-uc3mx-pca-1x,"17th Feb, 2015",8,http://www.youtube.com/watch?v=DBJW-C7dj2A
2151,"CEH.1-ENx: Explaining European Paintings, 1400 to 1800",edX,"Universidad Carlos iii de Madrid","Art & Design",,https://www.edx.org/course/explaining-european-paintings-1400-1800-uc3mx-ceh-1-enx,"10th Feb, 2015",7,http://www.youtube.com/watch?v=ZSt0Cco51i0
2152,"MMC.1x: Caer o No caer. El secreto de las estructuras.",edX,"Universidad Carlos iii de Madrid",Engineering,,https://www.edx.org/course/caer-o-no-caer-el-secreto-de-las-uc3mx-mmc-1x,"3rd Feb, 2015",8,http://www.youtube.com/watch?v=h_CQSJd4hcQ
2153,"CEH.1-ESx: Descubriendo la pintura europea de 1400 a 1800",edX,"Universidad Carlos iii de Madrid","Art & Design",,https://www.edx.org/course/descubriendo-la-pintura-europea-de-1400-uc3mx-ceh-1-esx,"10th Feb, 2015",7,http://www.youtube.com/watch?v=OMLDANKgbb8
2154,"NUTR101x: Introduction to Nutrition – Food for Health",edX,"Wageningen University","Health & Medicine","Food, Exercise, and Nutrition",https://www.edx.org/course/introduction-nutrition-food-health-wageningenx-nutr101x,"12th Jan, 2015",8,http://www.youtube.com/watch?v=X9iElflle0g
2155,"GFFCx: Growing our Future Food: Crops",edX,"Wageningen University",Science,"Earth Sciences",https://www.edx.org/course/growing-future-food-crops-wageningenx-gffcx,"26th Jan, 2015",6,http://www.youtube.com/watch?v=vr4trmgkf_k
2156,"04830050x: 数据结构与算法第一部分 | Data Structures and Algorithms Part 1",edX,"Peking University","Computer Science",,https://www.edx.org/course/shu-ju-jie-gou-yu-suan-fa-di-yi-bu-fen-pekingx-04830050x,"15th Sep, 2014",7,http://www.youtube.com/watch?v=13AKQjGCKE8
2157,"CTB3300WCx: Introduction to Water and Climate",edX,"Delft University of Technology",Science,"Earth Sciences",https://www.edx.org/course/introduction-water-climate-delftx-ctb3300wcx,"26th Aug, 2014",8,http://www.youtube.com/watch?v=HWWh1aDXgaY
